2090,-20,4,7,-0.95,0.19,0.33,0,1.0,0
2100,-20,5,7,-0.95,0.24,0.33,0,1.0,0
2110,-20,4,7,-0.95,0.19,0.33,0,1.0,0
2120,-19,6,6,-1.0,0.24,0.33,0,1.0,0
2130,-18,4,7,-0.86,0.19,0.33,0,1.0,0
2140,-20,4,8,-0.95,0.19,0.38,0,1.0,0
2150,-20,5,7,-0.95,0.24,0.33,0,1.0,0
2160,-19,5,6,-0.9,0.24,0.29,0,1.0,0
2170,-17,3,5,-0.81,0.14,0.24,0,1.0,0
2180,-18,2,6,-0.86,0.1,0.29,0,1.0,0
2190,-19,-3,9,-0.9,-0.14,0.43,0,1.0,0
2200,-19,-6,8,-0.9,-0.29,0.38,0,1.0,0
2210,-13,-5,6,-0.62,-0.24,0.29,0,1.0,0
2220,-9,-11,10,-0.43,-0.67,0.43,0,1.0,0
2230,0,-20,11,0.0,-0.95,0.52,0,1.0,0
2240,8,-21,11,0.38,-1.0,0.52,0,0.99,0
2250,12,-18,11,0.57,-0.86,0.52,0,0.96,0
2260,21,-12,10,1.0,-0.57,0.48,0,0.59,0
2270,24,-9,9,1.14,-0.43,0.43,0,0.15,0
2280,22,-6,5,1.05,-0.29,0.24,0,0.03,0
2290,23,-4,6,1.1,-0.19,0.29,0,0.01,0
2300,21,-3,5,1.0,-0.14,0.24,0,0.0,0
2310,22,-2,5,1.05,-0.1,0.24,0,0.0,0
2320,20,-3,4,1.1,-0.1,0.29,0,0.0,0
2330,22,-3,5,1.05,-0.14,0.24,0,0.0,0
2340,20,-1,4,0.95,-0.05,0.19,0,0.0,0
2350,22,-3,3,1.05,-0.14,0.14,0,0.0,0
2360,20,-1,6,0.95,-0.05,0.29,0,0.0,0
2370,22,-1,5,1.05,-0.05,0.24,0,0.0,0
2380,23,-2,5,1.1,-0.1,0.24,0,0.0,0
2390,21,-1,6,1.0,-0.05,0.29,0,0.0,0
2400,20,2,6,0.95,0.1,0.29,0,0.0,0
2410,22,1,7,1.05,0.05,0.33,0,0.0,0
2420,22,1,7,1.05,0.05,0.33,0,0.0,0
2430,19,2,10,0.9,0.1,0.48,0,0.0,0
2440,18,0,8,0.86,0.0,0.38,0,0.0,0
2450,20,1,8,0.95,0.05,0.38,0,0.0,0
2460,18,1,10,0.86,0.05,0.48,0,0.0,0
2470,19,1,10,0.9,0.05,0.48,0,0.0,0
2480,19,0,10,0.9,0.0,0.48,0,0.0,0
2490,20,0,10,0.95,0.0,0.48,0,0.0,0
2500,24,-3,9,1.14,-0.14,0.43,0,0.0,0
2510,21,-2,9,1.0,-0.1,0.43,0,0.0,0
2520,24,-2,8,1.14,-0.1,0.38,0,0.0,0
2530,20,-2,8,0.95,-0.1,0.38,0,0.0,0
2540,19,-4,8,0.9,-0.19,0.38,0,0.0,0
2550,19,-4,11,0.9,-0.19,0.52,0,0.0,0
2560,17,-6,12,0.81,-0.29,0.57,0,0.0,0
2570,17,-7,11,0.81,-0.33,0.52,0,0.0,0
2580,17,-7,11,0.81,-0.33,0.52,0,0.0,0
2590,18,-5,11,0.86,-0.24,0.52,0,0.0,0
2600,20,-5,10,0.95,-0.24,0.48,0,0.0,0
2610,19,-2,11,0.9,-0.1,0.52,0,0.0,0
2620,20,-4,11,0.95,-0.19,0.52,0,0.0,0
2630,17,-4,11,0.81,-0.19,0.52,0,0.0,0
2640,18,-3,10,0.86,-0.14,0.48,0,0.0,0
2650,18,-11,5,0.86,-0.52,0.24,0,0.0,0
2660,19,-11,4,0.9,-0.52,0.19,0,0.0,0
2670,20,-10,5,0.95,-0.48,0.24,0,0.0,0
