37650,18,-5,10,0.86,-0.24,0.48,0,0,0
37752,19,-6,10,0.9,-0.29,0.48,0,0,0
37856,18,-6,9,0.86,-0.29,0.43,0,0,0
37958,19,-3,10,0.9,-0.14,0.48,0,0,0
38061,19,-4,10,0.86,-0.24,0.48,0,0,0
38164,23,-4,11,1.1,-0.19,0.52,0,0,0
38266,22,-2,10,1.05,-0.1,0.48,0,0,0
38370,23,-2,10,1.1,-0.1,0.48,0,0,0
38472,18,-4,8,0.86,-0.19,0.38,0,0,0
38576,18,-5,10,0.86,-0.24,0.48,0,0,0
38678,19,-4,11,0.9,-0.19,0.52,0,0,0
38781,17,-5,13,0.81,-0.24,0.62,0,0,0
38884,16,-3,13,0.76,-0.14,0.62,0,0,0
38987,17,-5,13,0.81,-0.24,0.62,0,0,0
39090,17,-4,13,0.81,-0.19,0.62,0,0,0
39193,15,-6,12,0.71,-0.29,0.57,0,0,0
39296,15,-6,14,0.71,-0.29,0.67,0,0,0
39399,14,-9,12,0.67,-0.43,0.57,0,0,0
39501,14,-12,13,0.67,-0.57,0.62,0,0,0
39605,15,-9,14,0.71,-0.43,0.67,0,0,0
39707,13,-10,14,0.62,-0.48,0.67,0,0,0
39811,-10,13,0,0.71,-0.48,0.62,0,0,0
39913,15,-9,12,0.71,-0.43,0.57,0,0,0
40016,12,-10,14,0.57,-0.48,0.67,0,0,0
40119,14,-9,13,0.67,-0.43,0.62,0,0,0
40222,13,-8,13,0.62,-0.38,0.62,0,0,0
40325,14,-10,9,0.67,-0.48,0.43,0,0,0
40428,13,-12,11,0.62,-0.57,0.52,0,0,0
40530,17,-9,13,0.81,-0.43,0.62,0,0,0
40634,18,-7,12,0.86,-0.33,0.57,0,0,0
40736,17,-9,11,0.81,-0.43,0.52,0,0,0
40839,20,-8,11,0.95,-0.38,0.52,0,0,0
40942,22,-5,15,1.05,-0.24,0.71,0,0,0
41044,17,-1,15,0.81,-0.05,0.71,0,0,0
41148,16,-1,11,0.76,-0.05,0.52,0,0,0
41250,16,-2,11,0.76,-0.1,0.52,0,0,0
41354,18,-4,9,0.86,-0.19,0.43,0,0,0
41456,19,-4,10,0.9,-0.19,0.48,0,0,0
41560,22,-5,10,1.05,-0.29,0.43,0,0,0
41662,18,-6,8,0.86,-0.29,0.38,0,0,0
41765,19,-7,8,0.9,-0.33,0.38,0,0,0
41868,21,-6,9,1.0,-0.29,0.43,0,0,0
41971,19,-5,11,0.9,-0.24,0.52,0,0,0
42074,18,-2,11,0.86,-0.1,0.52,0,0,0
42176,17,-1,11,0.81,-0.05,0.52,0,0,0
42279,17,-1,11,0.81,-0.05,0.52,0,0,0
42382,17,-3,13,0.81,-0.14,0.62,0,0,0
42485,16,-4,10,0.76,-0.19,0.48,0,0,0
42588,19,-7,10,0.9,-0.33,0.48,0,0,0
42691,20,-7,10,0.95,-0.33,0.48,0,0,0
42793,19,-9,10,0.9,-0.43,0.48,0,0,0
42897,19,-8,11,0.9,-0.38,0.52,0,0,0
42999,17,-9,10,0.81,-0.43,0.48,0,0,0
43103,20,-9,12,0.95,-0.43,0.57,0,0,0
43205,17,-9,8,0.81,-0.43,0.38,0,0,0
43309,20,-8,11,0.9,-0.33,0.62,0,0,0
43411,16,-8,13,0.76,-0.38,0.62,0,0,0
43514,13,-8,14,0.62,-0.38,0.67,0,0,0
43617,15,-7,13,0.71,-0.33,0.62,0,0,0
43720,14,-5,12,0.67,-0.24,0.57,0,0,0
43823,15,-9,13,0.71,-0.43,0.62,0,0,0
43925,18,-8,13,0.86,-0.38,0.62,0,0,0
44028,21,-8,14,1.0,-0.38,0.67,0,0,0
44131,18,-12,12,0.86,-0.57,0.57,0,0,0
44234,15,-10,11,0.71,-0.48,0.52,0,0,0
44337,12,-14,10,0.57,-0.67,0.48,0,0,0
44440,14,-12,13,0.67,-0.57,0.62,0,0,0
44544,12,-13,10,0.57,-0.62,0.48,0,0,0
44646,17,-5,15,0.81,-0.24,0.71,0,0,0
44749,13,-10,12,0.62,-0.48,0.57,0,0,0
44852,14,-11,11,0.67,-0.52,0.52,0,0,0
44955,16,-10,11,0.76,-0.48,0.52,0,0,0
45058,18,-9,7,0.86,-0.43,0.33,0,0,0
45161,24,-7,8,1.14,-0.33,0.38,0,0,0
45263,22,-5,9,1.05,-0.24,0.43,0,0,0
45366,23,-6,7,1.1,-0.29,0.33,0,0,0
45469,21,-5,6,1.0,-0.24,0.29,0,0,0
45572,22,-6,9,1.05,-0.29,0.43,0,0,0
45675,21,-6,9,1.0,-0.29,0.43,0,0,0
45777,-1,11,0,0.9,-0.05,0.52,0,0,0
45881,14,-2,10,0.67,-0.1,0.48,0,0,0
45983,19,-1,10,0.9,-0.05,0.48,0,0,0
46086,23,-5,11,1.1,-0.24,0.52,0,0,0
46189,22,0,10,1.05,0.0,0.48,0,0,0
46291,21,3,11,1.0,0.14,0.52,0,0,0
46395,23,3,18,1.1,0.14,0.86,0,0,0
46497,26,3,18,1.24,0.14,0.86,0,0,0
46601,29,1,17,1.38,0.05,0.81,0,0,0
46703,22,-3,15,1.05,-0.14,0.71,0,0,0
46807,20,3,20,0.95,0.14,0.95,0,0,0
46909,11,3,16,0.52,0.14,0.76,0,0,0
47012,4,1,12,0.19,0.05,0.57,0,0,0
47115,-2,-2,8,-0.1,-0.1,0.38,0,0,0
47217,-5,-3,13,-0.24,-0.14,0.62,0,0,0
47321,-5,1,8,-0.24,0.05,0.38,0,0,0
47423,2,-11,7,0.1,-0.52,0.33,0,0,0
47526,10,-3,12,0.48,-0.05,1.19,0,0,0
47629,15,7,21,0.71,0.33,1.0,0,0,0
47732,17,4,14,0.81,0.19,0.67,0,0,0
47835,21,4,13,1.0,0.19,0.62,0,0,0
47938,25,-1,14,1.19,-0.05,0.67,0,0,0
48040,26,-1,13,1.24,-0.05,0.62,0,0,0
48144,22,0,18,1.05,0.0,0.86,0,0,0
48246,21,3,14,1.0,0.14,0.67,0,0,0
48349,21,1,5,1.0,0.05,0.24,0,0,0
48452,21,2,6,1.0,0.1,0.29,0,0,0
48555,22,-3,8,1.05,-0.14,0.38,0,0,0
48658,17,-10,4,0.81,-0.48,0.19,0,0,0
48760,27,-3,11,1.29,-0.14,0.52,0,0,0
48864,18,-9,11,0.86,-0.43,0.52,0,0,0
48966,16,-9,11,0.76,-0.43,0.52,0,0,0
49070,20,-5,13,0.95,-0.24,0.62,0,0,0
49172,12,-8,11,0.57,-0.38,0.52,0,0,0
49274,15,-3,11,0.71,-0.19,0.52,0,0,0
49378,19,-7,13,0.9,-0.33,0.62,0,0,0
49480,17,-6,14,0.81,-0.29,0.67,0,0,0
49584,17,-7,13,0.81,-0.33,0.62,0,0,0
49686,18,-5,13,0.86,-0.24,0.62,0,0,0
49789,19,-6,13,0.9,-0.29,0.62,0,0,0
